Date,Close,Open,High,Low,Vol.,Change %,LogRet
2010-07-01,1014.1,"1,016.17","1,020.58","1,004.04",-,-0.41%,-0.004133050559668838
2010-07-02,1012.3,"1,014.67","1,022.34","1,008.85",-,-0.18%,-0.0017765500132442824
2010-07-05,1009.99,"1,009.99","1,009.99","1,009.99",-,-0.23%,-0.0022845398085156177
2010-07-06,1030.06,"1,023.75","1,037.58","1,022.39",-,1.99%,0.01967662315806873
2010-07-07,1052.12,"1,025.82","1,052.45","1,024.11",-,2.14%,0.021190123279150264
2010-07-08,1067.8,"1,059.08","1,068.83","1,058.37",-,1.49%,0.014793280832676281
2010-07-09,1069.92,"1,069.23","1,070.81","1,065.20",-,0.20%,0.0019834222395820333
2010-07-12,1074.24,"1,067.86","1,075.62","1,067.86",-,0.40%,0.004029555486002145
2010-07-13,1094.3,"1,080.28","1,096.17","1,080.27",-,1.87%,0.018501454632726677
2010-07-14,1099.89,"1,095.57","1,102.77","1,091.43",-,0.51%,0.0050952853617314275
2010-07-15,1101.55,"1,102.90","1,104.38","1,090.13",-,0.15%,0.0015081040724460593
2010-07-16,1076.67,"1,103.25","1,104.06","1,076.02",-,-2.26%,-0.022845334339542056
2010-07-19,1077.15,"1,079.14","1,084.36","1,072.11",-,0.04%,0.0004457197054037465
2010-07-20,1078.6,"1,071.50","1,079.40","1,062.91",-,0.13%,0.0013452396786908238
2010-07-21,1074.36,"1,085.19","1,087.32","1,070.96",-,-0.39%,-0.003938768469062381
2010-07-22,1098.59,"1,085.64","1,101.85","1,084.11",-,2.26%,0.022302403938944337
2010-07-23,1104.28,"1,103.42","1,105.56","1,092.56",-,0.52%,0.005165999495513773
2010-07-26,1117.64,"1,105.97","1,117.78","1,104.81",-,1.21%,0.012025780414420595
2010-07-27,1124.39,"1,123.35","1,127.95","1,118.58",-,0.60%,0.006021347077725281
2010-07-28,1121.39,"1,125.89","1,127.86","1,119.50",-,-0.27%,-0.00267167913550459
2010-07-29,1121.59,"1,128.93","1,135.51","1,117.30",-,0.02%,0.00017833418089363562
2010-07-30,1116.62,"1,117.71","1,123.12","1,107.79",-,-0.44%,-0.004441056173101643
2010-08-02,1148.53,"1,129.29","1,149.35","1,128.93",-,2.86%,0.02817659858247623
2010-08-03,1150.5,"1,150.75","1,152.35","1,142.98",-,0.17%,0.0017137666599884582
2010-08-04,1146.83,"1,144.11","1,152.26","1,142.73",-,-0.32%,-0.003195016059499345
2010-08-05,1147.23,"1,153.64","1,153.72","1,141.25",-,0.03%,0.00034872671512786724
2010-08-06,1144.93,"1,149.46","1,150.36","1,136.81",-,-0.20%,-0.002006841382731217
2010-08-09,1150.93,"1,151.35","1,152.59","1,147.61",-,0.52%,0.005226811443008295
2010-08-10,1141.97,"1,144.71","1,146.17","1,130.65",-,-0.78%,-0.007815470022702442
2010-08-11,1104.43,"1,126.00","1,127.13","1,104.30",-,-3.29%,-0.033425476410572585
2010-08-12,1100.65,"1,103.74","1,104.61","1,094.96",-,-0.34%,-0.0034284503987107584
2010-08-13,1098.37,"1,097.26","1,104.89","1,096.35",-,-0.21%,-0.0020736517330499638
2010-08-16,1100.86,"1,096.67","1,103.34","1,091.07",-,0.23%,0.002264429881353891
2010-08-17,1112.24,"1,106.10","1,116.50","1,104.51",-,1.03%,0.010284307353643385
2010-08-18,1109.42,"1,110.28","1,113.74","1,104.85",-,-0.25%,-0.002538643639897309
2010-08-19,1093.33,"1,112.46","1,113.13","1,090.03",-,-1.45%,-0.014609271296445847
2010-08-20,1081.64,"1,081.63","1,084.73","1,077.69",-,-1.07%,-0.0107496770715505
2010-08-23,1083.14,"1,085.97","1,094.36","1,081.36",-,0.14%,0.0013858223376628231
2010-08-24,1067.44,"1,073.65","1,074.96","1,059.66",-,-1.45%,-0.014600971756891568
2010-08-25,1062.12,"1,063.55","1,064.07","1,052.96",-,-0.50%,-0.004996347665379375
2010-08-26,1065.23,"1,067.49","1,074.26","1,063.93",-,0.29%,0.002923827499523135
2010-08-27,1076.17,"1,066.33","1,076.70","1,057.53",-,1.03%,0.010217703538965672
2010-08-30,1069.02,"1,076.94","1,077.46","1,068.87",-,-0.66%,-0.006666100883340853
2010-08-31,1068.85,"1,061.63","1,071.98","1,059.17",-,-0.02%,-0.0001590367986441521
2010-09-01,1100.91,"1,080.16","1,101.28","1,078.82",-,3.00%,0.029553806386968695
2010-09-02,1104.58,"1,100.47","1,105.37","1,099.55",-,0.33%,0.003328061689154893
2010-09-03,1118.38,"1,108.30","1,120.18","1,106.65",-,1.25%,0.012416037428678806
2010-09-07,1107.44,"1,112.00","1,113.35","1,105.38",-,-0.98%,-0.009830164250612228
2010-09-08,1112.52,"1,107.63","1,116.44","1,106.53",-,0.46%,0.004576667027411219
2010-09-09,1120.49,"1,115.37","1,124.13","1,114.42",-,0.72%,0.00713837720702859
2010-09-10,1122.5,"1,119.87","1,123.67","1,118.92",-,0.18%,0.0017922510024899196
2010-09-13,1138.29,"1,132.01","1,139.04","1,131.05",-,1.41%,0.013968795645864063
2010-09-14,1143.84,"1,136.82","1,147.65","1,133.48",-,0.49%,0.00486388675626781
2010-09-15,1143.72,"1,139.96","1,144.90","1,135.69",-,-0.01%,-0.00010491528100686764
2010-09-16,1144.18,"1,145.41","1,145.65","1,139.83",-,0.04%,0.0004021154824940254
2010-09-17,1139.22,"1,149.28","1,150.20","1,138.44",-,-0.43%,-0.004344405536650164
2010-09-20,1154.7,"1,145.64","1,155.58","1,142.16",-,1.36%,0.013496752274432033
2010-09-21,1156.76,"1,157.73","1,161.29","1,150.73",-,0.18%,0.0017824237022407985
2010-09-22,1153.26,"1,155.94","1,162.33","1,150.56",-,-0.30%,-0.003030279112956613
2010-09-23,1146.02,"1,147.73","1,151.49","1,140.70",-,-0.63%,-0.006297644417713855
2010-09-24,1167.11,"1,146.30","1,167.33","1,146.22",-,1.84%,0.01823553749829987
2010-09-27,1162.33,"1,168.58","1,169.86","1,161.52",-,-0.41%,-0.004103996418917788
2010-09-28,1167.09,"1,160.76","1,168.37","1,151.86",-,0.41%,0.004086859926757391
2010-09-29,1163.47,"1,166.37","1,169.74","1,159.64",-,-0.31%,-0.003106551997188234
2010-09-30,1157.32,"1,162.85","1,175.12","1,154.29",-,-0.53%,-0.0052999318298923015
2010-10-01,1166.35,"1,161.77","1,170.11","1,159.27",-,0.78%,0.0077722270861251275
2010-10-04,1156.08,"1,161.37","1,165.76","1,154.00",-,-0.88%,-0.00884424240449011
2010-10-05,1179.4,"1,160.04","1,180.88","1,158.98",-,2.02%,0.019970862576329296
2010-10-06,1190.02,"1,185.59","1,191.17","1,183.40",-,0.90%,0.008964279120628582
2010-10-07,1189.88,"1,194.26","1,198.32","1,185.76",-,-0.01%,-0.00011765200232094486
2010-10-08,1192.56,"1,183.72","1,194.03","1,183.23",-,0.23%,0.0022497952774633845
2010-10-11,1192.08,"1,194.10","1,196.33","1,190.20",-,-0.04%,-0.0004025764949702193
2010-10-12,1192.01,"1,184.81","1,193.41","1,180.06",-,-0.01%,-5.8722615354334096e-05
2010-10-13,1207.56,"1,202.14","1,210.28","1,200.72",-,1.30%,0.01296083688139138
2010-10-14,1211.66,"1,214.49","1,216.89","1,207.27",-,0.34%,0.0033895254878579806
2010-10-15,1205.05,"1,211.02","1,216.61","1,199.54",-,-0.55%,-0.0054702603812541994
2010-10-18,1212.13,"1,203.13","1,213.23","1,201.04",-,0.59%,0.005858082763466221
2010-10-19,1191.0,"1,210.50","1,210.64","1,187.48",-,-1.74%,-0.017585852248012124
2010-10-20,1205.67,"1,195.84","1,209.13","1,192.74",-,1.23%,0.012242138647011735
2010-10-21,1207.59,"1,210.60","1,217.25","1,203.52",-,0.16%,0.0015912089083744974
2010-10-22,1206.59,"1,206.69","1,210.80","1,204.24",-,-0.08%,-0.0008284386890728968
2010-10-25,1210.72,"1,213.83","1,219.35","1,210.31",-,0.34%,0.00341702472459815
2010-10-26,1204.26,"1,208.16","1,208.28","1,197.46",-,-0.53%,-0.005349953546754271
2010-10-27,1193.51,"1,203.68","1,203.73","1,187.69",-,-0.89%,-0.00896672493761752
2010-10-28,1204.46,"1,201.99","1,208.80","1,200.27",-,0.92%,0.009132788241330125
2010-10-29,1203.9,"1,198.94","1,207.02","1,197.81",-,-0.05%,-0.0004650467621889476
2010-11-01,1203.12,"1,204.81","1,211.45","1,200.14",-,-0.06%,-0.0006481043176229662
2010-11-02,1215.46,"1,207.88","1,218.10","1,207.23",-,1.03%,0.010204423323129319
2010-11-03,1218.61,"1,219.01","1,219.82","1,208.56",-,0.26%,0.0025882589724277594
2010-11-04,1247.35,"1,235.31","1,248.69","1,234.22",-,2.36%,0.02331043599633098
2010-11-05,1245.83,"1,242.67","1,251.17","1,241.58",-,-0.12%,-0.0012193264732776044
2010-11-08,1239.98,"1,241.26","1,242.12","1,236.16",-,-0.47%,-0.004706724005218099
2010-11-09,1233.91,"1,246.11","1,247.34","1,230.88",-,-0.49%,-0.004907261180630229
2010-11-10,1231.02,"1,233.01","1,234.85","1,219.48",-,-0.23%,-0.0023448952499505182
2010-11-11,1225.11,"1,227.86","1,228.92","1,219.33",-,-0.48%,-0.004812458140387221
2010-11-12,1217.74,"1,222.40","1,227.29","1,214.80",-,-0.60%,-0.006033954078993986
2010-11-15,1219.06,"1,216.49","1,225.92","1,216.38",-,0.11%,0.001083388155867837
2010-11-16,1192.56,"1,210.71","1,214.94","1,185.13",-,-2.17%,-0.02197781298048085
2010-11-17,1194.07,"1,192.49","1,199.23","1,190.94",-,0.13%,0.001265382737569709
2010-11-18,1217.5,"1,208.50","1,218.85","1,206.72",-,1.96%,0.019431936256999904
2010-11-19,1217.25,"1,209.25","1,217.35","1,207.22",-,-0.02%,-0.00020535989393444254
2010-11-22,1209.23,"1,205.64","1,209.58","1,201.33",-,-0.66%,-0.00661042267366696
2010-11-23,1179.23,"1,200.55","1,200.77","1,177.57",-,-2.48%,-0.025122110300753953
2010-11-24,1189.95,"1,180.23","1,193.15","1,179.83",-,0.91%,0.009049606327732107
2010-11-26,1178.55,"1,178.38","1,182.75","1,175.52",-,-0.96%,-0.009626420126180868
2010-11-29,1163.96,"1,175.93","1,175.98","1,157.21",-,-1.24%,-0.012456884850190697
2010-11-30,1152.75,"1,160.11","1,160.34","1,148.52",-,-0.96%,-0.009677592352934639
2010-12-01,1182.21,"1,165.61","1,183.06","1,164.70",-,2.56%,0.02523517607329495
2010-12-02,1202.77,"1,187.31","1,203.12","1,179.47",-,1.74%,0.01724166184075049
2010-12-03,1211.74,"1,206.01","1,212.20","1,203.04",-,0.75%,0.007430113163235497
2010-12-06,1206.41,"1,204.57","1,208.44","1,202.74",-,-0.44%,-0.004408335820090592
2010-12-07,1210.92,"1,216.65","1,222.50","1,210.82",-,0.37%,0.0037313939204324242
2010-12-08,1214.51,"1,206.95","1,217.97","1,204.98",-,0.30%,0.0029603019849782086
2010-12-09,1219.51,"1,220.60","1,222.25","1,214.23",-,0.41%,0.004108435454939219
2010-12-10,1222.48,"1,218.12","1,222.65","1,216.36",-,0.24%,0.0024324435926459387
2010-12-13,1231.52,"1,223.13","1,235.13","1,222.12",-,0.74%,0.00736759648900609
2010-12-14,1234.75,"1,233.55","1,238.48","1,231.43",-,0.26%,0.0026193416347268794
2010-12-15,1222.57,"1,229.57","1,232.44","1,221.45",-,-0.99%,-0.009913319997281178
2010-12-16,1228.46,"1,223.14","1,228.54","1,218.68",-,0.48%,0.004806151975131456
2010-12-17,1221.73,"1,229.23","1,233.35","1,211.00",-,-0.55%,-0.00549346534343087
2010-12-20,1222.63,"1,223.07","1,228.16","1,220.68",-,0.07%,0.0007363891085354624
2010-12-21,1231.79,"1,228.57","1,233.54","1,227.79",-,0.75%,0.007464119855294271
2010-12-22,1233.97,"1,233.96","1,235.16","1,231.39",-,0.18%,0.0017682179676841159
2010-12-23,1236.28,"1,235.59","1,236.71","1,231.95",-,0.19%,0.0018702565921158154
2010-12-27,1232.27,"1,232.36","1,233.28","1,228.57",-,-0.32%,-0.0032488736522964246
2010-12-28,1233.51,"1,235.87","1,238.82","1,231.77",-,0.10%,0.0010057670226286675
2010-12-29,1239.27,"1,235.12","1,241.71","1,234.29",-,0.47%,0.004658732614963412
2010-12-30,1234.02,"1,239.27","1,239.74","1,231.82",-,-0.42%,-0.004245363774655786
2010-12-31,1234.77,"1,235.58","1,236.39","1,232.09",-,0.06%,0.0006075851109832442
2011-01-03,1243.31,"1,235.01","1,246.34","1,234.58",-,0.69%,0.006892460137215117
2011-01-04,1249.37,"1,248.56","1,255.15","1,245.70",-,0.49%,0.0048622462080345485
2011-01-05,1244.85,"1,246.94","1,247.03","1,236.91",-,-0.36%,-0.0036243835330900254
2011-01-06,1243.13,"1,248.24","1,250.78","1,239.96",-,-0.14%,-0.0013826479907486089
2011-01-07,1236.76,"1,238.15","1,243.92","1,232.20",-,-0.51%,-0.005137335938179
2011-01-10,1230.07,"1,233.04","1,233.04","1,224.85",-,-0.54%,-0.005423978467415047
2011-01-11,1237.76,"1,232.59","1,239.53","1,229.84",-,0.63%,0.0062322160685965855
2011-01-12,1261.65,"1,246.15","1,261.74","1,244.46",-,1.93%,0.019117093691735754
2011-01-13,1267.55,"1,261.21","1,270.39","1,259.81",-,0.47%,0.004665515342496818
2011-01-14,1270.19,"1,268.09","1,270.57","1,260.02",-,0.21%,0.0020805921428905805
2011-01-18,1277.63,"1,275.94","1,281.27","1,275.94",-,0.59%,0.00584030359103771
2011-01-19,1272.96,"1,281.81","1,283.98","1,271.30",-,-0.37%,-0.0036619019274279907
2011-01-20,1264.24,"1,266.09","1,270.73","1,256.99",-,-0.69%,-0.006873746124704816
2011-01-21,1278.71,"1,267.23","1,281.56","1,266.24",-,1.14%,0.01138060612833236
2011-01-24,1288.06,"1,277.79","1,289.67","1,275.47",-,0.73%,0.00728545320105578
2011-01-25,1284.73,"1,288.68","1,288.68","1,278.54",-,-0.26%,-0.0025886309100471294
2011-01-26,1289.38,"1,287.18","1,293.80","1,286.31",-,0.36%,0.0036129031456031413
2011-01-27,1292.07,"1,288.18","1,296.77","1,286.35",-,0.21%,0.0020841007756589036
2011-01-28,1273.31,"1,287.00","1,292.76","1,271.76",-,-1.45%,-0.014625774284168003
2011-01-31,1276.63,"1,268.71","1,278.21","1,265.42",-,0.26%,0.0026039843102214633
2011-02-01,1303.12,"1,280.84","1,304.02","1,279.72",-,2.07%,0.020537595581845203
2011-02-02,1303.72,"1,308.65","1,309.45","1,299.01",-,0.05%,0.0004603274543848457
2011-02-03,1297.4,"1,300.75","1,302.56","1,288.35",-,-0.48%,-0.004859454724779333
2011-02-04,1297.07,"1,298.89","1,300.85","1,290.11",-,-0.03%,-0.000254387217258234
2011-02-07,1306.16,"1,299.76","1,307.16","1,297.79",-,0.70%,0.006983660256211444
2011-02-08,1311.8,"1,307.82","1,313.22","1,304.61",-,0.43%,0.004308705041726313
2011-02-09,1310.12,"1,309.70","1,313.81","1,306.47",-,-0.13%,-0.0012815038063065387
2011-02-10,1302.28,"1,302.89","1,303.99","1,293.18",-,-0.60%,-0.006002161642118864
2011-02-11,1301.79,"1,297.10","1,305.29","1,291.97",-,-0.04%,-0.0003763339739588645
2011-02-14,1304.4,"1,305.73","1,305.73","1,299.82",-,0.20%,0.0020029244779138367
2011-02-15,1304.37,"1,306.23","1,309.14","1,301.11",-,-0.00%,-2.2999344520435727e-05
2011-02-16,1315.28,"1,310.08","1,316.17","1,304.81",-,0.84%,0.008329405131977552
2011-02-17,1322.78,"1,317.41","1,323.21","1,314.59",-,0.57%,0.005686011847111594
2011-02-18,1328.18,"1,322.33","1,328.57","1,318.34",-,0.41%,0.004074001470311117
2011-02-22,1304.56,"1,306.82","1,316.01","1,302.43",-,-1.78%,-0.01794376486702287
2011-02-23,1298.47,"1,305.65","1,307.26","1,296.08",-,-0.47%,-0.004679170898165275
2011-02-24,1294.59,"1,294.35","1,298.77","1,289.91",-,-0.30%,-0.002992605566914719
2011-02-25,1302.54,"1,297.95","1,303.57","1,297.00",-,0.61%,0.0061221616407776125
2011-02-28,1312.51,"1,300.52","1,317.29","1,299.32",-,0.77%,0.007625130155654247
2011-03-01,1299.82,"1,317.70","1,319.14","1,299.64",-,-0.97%,-0.009715541159891039
2011-03-02,1299.03,"1,292.67","1,304.47","1,290.63",-,-0.06%,-0.0006079612323395267
2011-03-03,1313.0,"1,299.62","1,315.53","1,299.55",-,1.08%,0.01069676321065316
2011-03-04,1306.11,"1,314.84","1,318.60","1,301.92",-,-0.52%,-0.00526134136703682
2011-03-07,1295.47,"1,300.72","1,311.14","1,292.95",-,-0.81%,-0.008179690283931507
2011-03-08,1299.01,"1,294.86","1,300.71","1,285.56",-,0.27%,0.0027288722185483394
2011-03-09,1295.06,"1,296.38","1,301.70","1,291.25",-,-0.30%,-0.003045409763702267
2011-03-10,1270.74,"1,283.59","1,288.30","1,270.13",-,-1.88%,-0.018957618179108238
2011-03-14,1262.44,"1,268.36","1,270.32","1,255.76",-,-0.65%,-0.006553051659862419
2011-03-15,1237.55,"1,253.63","1,254.03","1,217.07",-,-1.97%,-0.019912737600675356
2011-03-16,1216.83,"1,241.53","1,244.40","1,212.92",-,-1.67%,-0.016884502193523332
2011-03-17,1240.47,"1,219.01","1,243.26","1,218.60",-,1.94%,0.019241223569062882
2011-03-18,1248.72,"1,240.19","1,254.76","1,239.00",-,0.67%,0.006628686607590417
2011-03-21,1270.19,"1,248.69","1,271.58","1,248.08",-,1.72%,0.017047468911785657
2011-03-22,1269.37,"1,272.75","1,276.43","1,267.17",-,-0.06%,-0.0006457811813840308
2011-03-23,1269.98,"1,268.92","1,271.93","1,260.32",-,0.05%,0.0004804379165799233
2011-03-24,1281.04,"1,267.28","1,283.41","1,265.01",-,0.87%,0.008671095717081911
2011-03-25,1282.05,"1,282.52","1,288.09","1,279.97",-,0.08%,0.0007881112659156031
2011-03-28,1281.33,"1,281.01","1,287.91","1,280.43",-,-0.06%,-0.0005617583182626618
2011-03-29,1283.62,"1,283.51","1,283.79","1,272.87",-,0.18%,0.0017856103303790505
2011-03-30,1293.9,"1,288.43","1,295.54","1,287.91",-,0.80%,0.00797670202965417
2011-03-31,1288.43,"1,296.64","1,298.43","1,288.05",-,-0.42%,-0.00423649044175356
2011-04-01,1302.28,"1,291.42","1,304.42","1,290.43",-,1.07%,0.010692151531055849
2011-04-04,1303.23,"1,303.24","1,307.02","1,301.12",-,0.07%,0.0007292238694907027
2011-04-05,1303.68,"1,301.57","1,306.01","1,297.69",-,0.03%,0.0003452363176856821
2011-04-06,1313.23,"1,306.16","1,315.86","1,304.05",-,0.73%,0.007298716726988452
2011-04-07,1311.42,"1,313.95","1,317.17","1,307.46",-,-0.14%,-0.0013792317352230299
2011-04-08,1319.83,"1,320.59","1,322.86","1,316.23",-,0.64%,0.006392420817606492
2011-04-11,1316.81,"1,319.40","1,323.12","1,315.29",-,-0.23%,-0.00229079534610932
2011-04-12,1302.11,"1,317.04","1,317.04","1,298.24",-,-1.12%,-0.01122611945475871
2011-04-13,1306.31,"1,306.01","1,312.77","1,303.84",-,0.32%,0.003220343065696518
2011-04-14,1303.17,"1,306.29","1,307.47","1,293.68",-,-0.24%,-0.0024066109075482345
2011-04-15,1305.45,"1,303.40","1,306.84","1,299.70",-,0.17%,0.0017480511385938868
2011-04-18,1279.51,"1,296.87","1,298.25","1,270.14",-,-1.99%,-0.020070616781379336
2011-04-19,1287.63,"1,281.28","1,288.50","1,280.10",-,0.63%,0.006326127192209263
2011-04-20,1319.23,"1,301.21","1,321.21","1,301.04",-,2.45%,0.024244913727538453
2011-04-21,1323.3,"1,326.14","1,328.38","1,321.39",-,0.31%,0.0030803837370037
2011-04-25,1322.92,"1,323.28","1,325.61","1,320.11",-,-0.03%,-0.00028720212424726554
2011-04-26,1334.67,"1,322.46","1,335.71","1,322.46",-,0.89%,0.008842655611623229
2011-04-27,1347.89,"1,335.56","1,348.98","1,334.87",-,0.99%,0.009856336502330088
2011-04-28,1356.64,"1,354.99","1,357.40","1,349.86",-,0.65%,0.006470647786982475
2011-04-29,1359.17,"1,355.95","1,360.20","1,355.95",-,0.19%,0.0018631647514988359
2011-05-02,1358.96,"1,361.49","1,366.35","1,357.91",-,-0.02%,-0.00015451799613597217
2011-05-03,1355.36,"1,356.75","1,359.14","1,350.65",-,-0.26%,-0.0026525996278143893
2011-05-04,1342.67,"1,350.89","1,356.18","1,339.96",-,-0.94%,-0.009406932894330922
2011-05-05,1321.87,"1,347.27","1,347.54","1,318.39",-,-1.55%,-0.015612768067331473
2011-05-06,1321.94,"1,317.98","1,333.49","1,314.99",-,0.01%,5.2953880964601296e-05
2011-05-09,1317.64,"1,320.53","1,324.52","1,308.27",-,-0.33%,-0.0032580969728348563
2011-05-10,1326.88,"1,317.84","1,328.43","1,317.84",-,0.70%,0.00698806407318564
2011-05-11,1315.23,"1,326.60","1,332.54","1,312.02",-,-0.88%,-0.008818766442149517
2011-05-12,1313.81,"1,309.90","1,315.38","1,300.00",-,-0.11%,-0.0010802423227387337
2011-05-13,1301.76,"1,320.39","1,322.08","1,298.40",-,-0.92%,-0.009214117957919932
2011-05-16,1299.39,"1,298.74","1,307.91","1,294.02",-,-0.18%,-0.001822271422896371
2011-05-17,1293.37,"1,297.26","1,302.00","1,285.23",-,-0.46%,-0.0046437084943846685
2011-05-18,1301.37,"1,300.29","1,303.56","1,292.42",-,0.62%,0.006166340634633727
2011-05-19,1308.67,"1,303.67","1,311.20","1,300.57",-,0.56%,0.005593798589366372
2011-05-20,1295.51,"1,311.20","1,314.69","1,293.04",-,-1.01%,-0.01010691428702959
2011-05-23,1272.71,"1,281.06","1,282.70","1,269.60",-,-1.76%,-0.017755954721414113
2011-05-24,1276.27,"1,276.36","1,281.49","1,274.67",-,0.28%,0.002793275988598687
2011-05-25,1280.95,"1,270.98","1,283.47","1,270.86",-,0.37%,0.0036602288617606504
2011-05-26,1287.66,"1,288.41","1,289.65","1,279.52",-,0.52%,0.005224627532724568
2011-05-27,1299.95,"1,298.00","1,301.88","1,292.35",-,0.95%,0.009499184510057823
2011-05-31,1316.0,"1,308.76","1,317.67","1,308.36",-,1.23%,0.012271030713759679
2011-06-01,1295.55,"1,318.08","1,319.17","1,295.05",-,-1.55%,-0.015661517490858756
2011-06-02,1286.07,"1,289.53","1,294.22","1,280.90",-,-0.73%,-0.007344258729858666
2011-06-03,1285.12,"1,283.76","1,288.79","1,274.92",-,-0.07%,-0.0007389574813450039
2011-06-06,1275.33,"1,283.44","1,284.39","1,274.15",-,-0.76%,-0.007647130550293646
2011-06-07,1277.91,"1,278.82","1,285.44","1,277.61",-,0.20%,0.0020209622895794865
2011-06-08,1268.5,"1,273.56","1,274.37","1,267.55",-,-0.74%,-0.007390830883149846
2011-06-09,1274.39,"1,272.38","1,278.23","1,265.74",-,0.46%,0.004632532695834968
2011-06-10,1252.57,"1,269.24","1,273.78","1,250.31",-,-1.71%,-0.017270192114287042
2011-06-13,1257.56,"1,252.58","1,260.63","1,251.24",-,0.40%,0.00397589493244066
2011-06-14,1270.35,"1,264.74","1,275.58","1,263.26",-,1.02%,0.010119117482393136
2011-06-15,1244.23,"1,267.45","1,267.65","1,241.73",-,-2.06%,-0.020775588366365838
2011-06-16,1242.55,"1,236.27","1,244.47","1,231.36",-,-0.14%,-0.001351145059541814
2011-06-17,1251.25,"1,237.03","1,256.62","1,234.63",-,0.70%,0.0069773320196198085
2011-06-20,1250.79,"1,242.88","1,253.13","1,239.42",-,-0.04%,-0.00036769996097785196
2011-06-21,1269.99,"1,257.58","1,271.96","1,255.09",-,1.54%,0.015233674737436864
2011-06-22,1262.38,"1,269.33","1,272.33","1,262.03",-,-0.60%,-0.006010198278815437
2011-06-23,1244.91,"1,254.59","1,256.50","1,232.13",-,-1.38%,-0.013935589997879028
2011-06-24,1237.05,"1,251.43","1,257.49","1,236.39",-,-0.63%,-0.006333725181720595
2011-06-27,1244.96,"1,236.29","1,247.43","1,231.89",-,0.64%,0.006373887921146348
2011-06-28,1257.53,"1,246.95","1,260.46","1,243.24",-,1.01%,0.010046078679549986
2011-06-29,1276.04,"1,264.49","1,277.02","1,264.25",-,1.47%,0.014612052827610356
2011-06-30,1293.73,"1,282.74","1,294.44","1,277.86",-,1.39%,0.013767986581210145
2011-07-01,1306.95,"1,293.91","1,307.65","1,291.52",-,1.02%,0.010166659388414878
2011-07-05,1304.69,"1,306.50","1,310.53","1,302.74",-,-0.17%,-0.0017307137003017559
2011-07-06,1302.24,"1,302.30","1,303.10","1,294.82",-,-0.19%,-0.0018796060663728298
2011-07-07,1309.84,"1,301.79","1,313.40","1,300.37",-,0.58%,0.005819133752505756
2011-07-08,1300.32,"1,310.78","1,311.81","1,294.18",-,-0.73%,-0.007294604326342657
2011-07-11,1273.93,"1,296.95","1,297.12","1,269.09",-,-2.03%,-0.02050377743726539
2011-07-12,1262.52,"1,269.78","1,271.19","1,250.86",-,-0.90%,-0.008996886959431905
2011-07-13,1275.87,"1,263.26","1,282.71","1,261.90",-,1.06%,0.010518575228585902
2011-07-14,1269.81,"1,277.72","1,282.46","1,268.31",-,-0.47%,-0.004761015875497598
2011-07-15,1269.11,"1,270.06","1,272.07","1,261.81",-,-0.06%,-0.0005514155764938522
2011-07-18,1251.97,"1,266.33","1,266.87","1,245.81",-,-1.35%,-0.01359755667317497
2011-07-19,1268.43,"1,251.65","1,270.32","1,250.51",-,1.31%,0.013061604517718983
2011-07-20,1279.92,"1,270.38","1,282.07","1,269.33",-,0.91%,0.009017660731121424
2011-07-21,1301.96,"1,280.05","1,303.85","1,271.70",-,1.72%,0.017073245369922496
2011-07-22,1303.27,"1,302.11","1,308.44","1,296.72",-,0.10%,0.0010056694498432606
2011-07-25,1296.82,"1,303.44","1,304.08","1,291.67",-,-0.49%,-0.0049613768990282026
2011-07-26,1299.48,"1,301.26","1,304.96","1,294.74",-,0.21%,0.002049070547093912
2011-07-27,1274.74,"1,298.93","1,299.51","1,274.13",-,-1.90%,-0.01922194819921952
2011-07-28,1270.9,"1,273.66","1,277.73","1,264.60",-,-0.30%,-0.003016925341044363
2011-07-29,1262.75,"1,270.97","1,272.27","1,254.41",-,-0.64%,-0.006433428539862618
2011-08-01,1251.82,"1,265.38","1,274.66","1,244.22",-,-0.87%,-0.008693389992061817
2011-08-02,1227.96,"1,250.49","1,250.99","1,227.61",-,-1.91%,-0.019244236469435627
2011-08-03,1218.56,"1,225.20","1,227.20","1,205.34",-,-0.77%,-0.007684422163773519
2011-08-04,1167.04,"1,215.42","1,221.69","1,166.69",-,-4.23%,-0.043199205102575355
2011-08-05,1160.26,"1,163.83","1,176.04","1,143.05",-,-0.58%,-0.005826510704023846
2011-08-08,1107.76,"1,158.98","1,167.69","1,107.37",-,-4.52%,-0.046304159569833026
2011-08-09,1135.88,"1,106.86","1,136.78","1,078.97",-,2.54%,0.02506772255217804
2011-08-10,1082.92,"1,136.25","1,144.89","1,080.89",-,-4.66%,-0.04774658450881919
2011-08-11,1118.05,"1,082.37","1,124.69","1,068.96",-,3.24%,0.03192500004433718
2011-08-12,1138.83,"1,117.42","1,144.73","1,108.82",-,1.86%,0.018415323142237483
2011-08-15,1160.43,"1,140.10","1,162.40","1,139.34",-,1.90%,0.018789206490754218
2011-08-16,1157.41,"1,160.56","1,162.98","1,148.06",-,-0.26%,-0.002605875909436506
2011-08-17,1160.35,"1,156.33","1,171.17","1,148.80",-,0.25%,0.0025369335710578866
2011-08-18,1110.35,"1,156.12","1,156.49","1,098.05",-,-4.31%,-0.04404640280849925
2011-08-19,1091.51,"1,106.76","1,114.42","1,087.23",-,-1.70%,-0.017113222268161365
2011-08-22,1094.96,"1,091.83","1,113.98","1,086.52",-,0.32%,0.0031557742509038533
